,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Country,Development Status,status,after
136,6.465384615384616,3.3499999999999996,12.31153846153846,Peru,0,0,1
137,27.81846153846154,5.812307692307693,24.48461538461538,Philippines,0,0,0
138,163.60384615384615,53.86692307692307,37.29384615384615,Poland,1,1,0
139,20.576153846153844,5.319230769230769,18.484615384615385,Portugal,1,1,0
140,1.3184615384615386,0.2830769230769231,0.023846153846153847,Puerto Rico,0,0,0
141,10.946923076923078,0.19846153846153847,6.253846153846154,Qatar,0,0,0
142,40.62307692307694,9.916923076923078,13.001538461538463,Romania,1,1,0
143,894.2161538461539,166.1553846153846,222.95538461538465,Russia,0,0,0
144,0.1469230769230769,0.10846153846153847,0.33384615384615385,Rwanda,0,0,0
145,0.047692307692307694,0.013076923076923078,0.033846153846153845,Saint Kitts and Nevis,0,0,0
146,0.09384615384615384,0.027692307692307686,0.06307692307692309,Saint Lucia,0,0,0
147,0.04846153846153845,0.013846153846153843,0.03307692307692307,Saint Vincent and the Grenadines,0,0,0
148,0.047692307692307694,0.009999999999999998,0.05230769230769231,Samoa,0,0,0
149,0.02076923076923077,0.014615384615384613,0.04692307692307692,Sao Tome and Principe,0,0,0
150,141.91692307692307,4.045384615384616,85.88384615384615,Saudi Arabia,0,0,0
151,1.7646153846153847,0.3823076923076923,1.6992307692307693,Senegal,0,0,0
152,39.0623076923077,3.9307692307692315,6.724615384615384,Serbia and Montenegro,0,0,0
153,0.1746153846153846,0.12384615384615384,0.39076923076923076,Seychelles,0,0,0
154,0.14076923076923079,0.10769230769230773,0.3184615384615385,Sierra Leone,0,0,0
155,21.476153846153846,0.6,6.056153846153847,Singapore,0,0,0
156,9.963076923076922,6.39153846153846,6.2153846153846155,Slovakia,1,1,0
157,6.213076923076924,2.3176923076923077,4.648461538461539,Slovenia,1,1,0
158,0.06923076923076926,0.014615384615384613,0.07923076923076923,Solomon Islands,0,0,0
159,0.15230769230769228,0.11153846153846156,0.3438461538461539,Somalia,0,0,0
160,214.41153846153844,25.59384615384615,43.77923076923077,South Africa,0,0,0
161,98.91538461538464,33.893076923076926,100.77615384615387,Spain and Andorra,1,1,1
162,4.010769230769231,1.137692307692308,6.0976923076923075,Sri Lanka,0,0,0
163,2.1653846153846157,1.2346153846153844,5.986153846153846,Sudan and South Sudan,0,0,0
164,0.4623076923076923,0.34769230769230763,0.5061538461538463,Suriname,0,0,0
165,1.0853846153846154,0.16615384615384612,0.26,Swaziland,1,1,0
166,8.953846153846156,4.546923076923077,21.60230769230769,Sweden,1,1,1
167,2.8284615384615384,16.236923076923077,16.786153846153844,Switzerland and Liechtenstein,0,0,1
168,21.48,8.025384615384615,11.31076923076923,Syria,0,0,0
169,142.1192307692308,10.546923076923076,35.63,Taiwan,0,0,0
170,0.35307692307692307,1.8461538461538463,0.26615384615384613,Tajikistan,0,0,0
171,1.1246153846153848,0.5269230769230769,2.9676923076923076,Tanzania,0,0,0
172,71.81076923076924,16.337692307692308,53.47538461538461,Thailand,0,0,0
173,0.0630769230769231,0.015384615384615384,0.07307692307692307,Timor-Leste,0,0,0
174,0.06846153846153848,0.1553846153846154,0.8853846153846153,Togo,0,0,0
175,0.05769230769230771,0.014615384615384613,0.06923076923076923,Tonga,0,0,0
176,5.197692307692307,0.44307692307692315,2.446923076923077,Trinidad and Tobago,0,0,0
177,6.833846153846154,3.740769230769231,5.011538461538462,Tunisia,0,0,0
178,86.83769230769232,49.26384615384615,40.57076923076924,Turkey,0,0,0
179,12.867692307692305,21.376153846153844,8.36,Turkmenistan,0,0,1
180,0.024615384615384612,0.005384615384615385,0.015384615384615385,Turks and Caicos Islands,0,0,0
181,0.4507692307692307,0.3092307692307692,1.0107692307692309,Uganda,0,0,0
182,129.10999999999999,45.681538461538466,32.18615384615385,Ukraine,0,0,0
183,50.40076923076923,0.3192307692307692,23.764615384615386,United Arab Emirates,0,0,0
184,192.80461538461537,103.25307692307692,122.55230769230772,United Kingdom,1,1,1
185,2388.7692307692305,610.3161538461538,1731.3684615384616,United States,1,1,0
186,1.2115384615384615,1.1153846153846152,2.603846153846154,Uruguay,0,0,0
187,36.870769230769234,43.76153846153847,9.145384615384616,Uzbekistan,0,0,1
188,0.030769230769230767,0.004615384615384616,0.04153846153846154,Vanuatu,0,0,0
189,24.06384615384615,6.613076923076923,41.6276923076923,Venezuela,0,0,1
190,26.259999999999998,10.784615384615384,21.076153846153847,Viet Nam,0,0,0
191,0.023076923076923075,0.008461538461538461,0.016153846153846154,Virgin Islands,0,0,0
192,4.545384615384615,4.51923076923077,5.513846153846154,Yemen,0,0,0
193,0.04230769230769232,0.1938461538461538,0.7669230769230769,Zambia,0,0,0
194,4.892307692307693,2.01,1.5423076923076922,Zimbabwe,0,0,0
